cliCod;FisJur;age;tasaeol;tasaius;debaut;score
439320;PF;31   ;[4 años];NULL;S;18.0
439370;PF;39   ;[4 años];NULL;S;9.5
439378;PF;36   ;[4 años];NULL;S;13.5
439389;PF;47   ;[4 años];NULL;S;13.5
439418;PF;54   ;[4 años];NULL;S;20.0
439424;PF;33   ;[4 años];NULL;S;19.5
439429;PF;26   ;[4 años];NULL;S;13.5
439431;PF;58   ;[4 años];NULL;S;15.5
439458;PF;36   ;[4 años];NULL;S;18.0
439470;PF;32   ;[4 años];NULL;S;11.5
439473;PF;29   ;[4 años];NULL;S;14.0
439506;PF;>=64 ;[4 años];NULL;S;13.5
439510;PF;28   ;[4 años];NULL;S;13.0
439512;PJ;ND   ;[4 años];NULL;N;8.5
439516;PF;37   ;[4 años];NULL;N;14.0
439532;PF;40   ;[4 años];NULL;S;17.5
439540;PF;>=64 ;[4 años];NULL;S;15.5
439561;PJ;ND   ;[4 años];NULL;N;5.5
439588;PF;31   ;[4 años];NULL;S;12.0
439625;PF;38   ;[4 años];NULL;S;13.0
439645;PF;33   ;[4 años];NULL;S;12.5
439651;PF;58   ;[4 años];NULL;NULL;14.0
439677;PJ;ND   ;[4 años];NULL;N;11.8
439683;PJ;ND   ;[4 años];[4 años];S;15.6
439706;PJ;ND   ;[4 años];NULL;S;11.5
439718;PF;35   ;[1 año];NULL;S;15.5
439753;PF;40   ;[4 años];NULL;N;13.0
439760;PF;29   ;[4 años];NULL;S;16.0
439811;PF;27   ;[4 años];NULL;S;16.0
439835;PF;35   ;[4 años];NULL;S;14.0
439847;PF;41   ;NULL;NULL;NULL;14.0
439851;PJ;ND   ;[4 años];NULL;N;7.0
439853;PF;43   ;[4 años];NULL;S;15.3
439869;PJ;ND   ;[4 años];NULL;S;12.0
439874;PF;49   ;[4 años];NULL;N;11.5
439881;PF;34   ;[4 años];NULL;S;15.0
439888;PF;39   ;[4 años];NULL;S;13.5
439893;PF;29   ;[4 años];NULL;S;12.5
439906;PF;58   ;[4 años];NULL;S;13.0
439908;PJ;ND   ;[4 años];NULL;N;6.0
439927;PJ;ND   ;[4 años];NULL;N;9.5
439929;PF;28   ;[4 años];NULL;N;14.0
439953;PJ;ND   ;[4 años];NULL;N;12.0
439999;PF;36   ;[4 años];NULL;S;17.0
440018;PF;47   ;[4 años];[4 años];S;11.8
440033;PF;27   ;[4 años];NULL;S;17.6
440036;PF;37   ;[4 años];NULL;N;13.0
440043;PF;<=25 ;[4 años];NULL;S;11.0
440052;PF;<=25 ;[4 años];NULL;S;8.5
440055;PF;56   ;[4 años];NULL;N;13.5
440059;PF;33   ;NULL;NULL;N;10.8
440198;PF;36   ;[4 años];NULL;S;15.5
440210;PF;33   ;[4 años];NULL;S;16.8
440213;PF;37   ;[4 años];NULL;N;13.0
440239;PF;61   ;[4 años];NULL;N;8.0
440248;PF;<=25 ;[4 años];NULL;S;10.5
440337;PF;26   ;[4 años];NULL;S;13.0
440368;PF;<=25 ;[4 años];NULL;S;15.0
440369;PJ;ND   ;[4 años];NULL;N;8.5
440374;PF;29   ;[4 años];NULL;S;10.5
440394;PF;<=25 ;[4 años];NULL;S;11.0
440417;PJ;ND   ;[4 años];NULL;S;8.5
440421;PF;31   ;[4 años];NULL;S;17.5
440426;PF;<=25 ;[4 años];NULL;S;13.5
440473;PF;31   ;[1 año];NULL;S;5.0
440514;PJ;ND   ;[4 años];NULL;S;13.0
440532;PF;32   ;[4 años];NULL;S;12.5
440534;PF;41   ;[No Per. Consec.];NULL;S;5.0
440556;PF;32   ;[4 años];NULL;S;10.0
440570;PJ;ND   ;[4 años];NULL;N;12.5
440605;PF;36   ;[4 años];NULL;S;11.5
440621;PF;34   ;[4 años];NULL;S;15.5
440622;PJ;ND   ;[4 años];NULL;N;14.0
440666;PF;<=25 ;[4 años];NULL;S;15.5
440671;PJ;ND   ;[4 años];NULL;S;10.0
440694;PF;52   ;[4 años];NULL;S;16.0
440704;PF;30   ;[4 años];NULL;S;14.0
440714;PF;>=64 ;[4 años];NULL;S;9.0
440718;PF;27   ;[4 años];NULL;S;10.0
440766;PF;32   ;[4 años];NULL;S;12.0
440803;PF;36   ;[4 años];NULL;N;11.5
440857;PF;32   ;[4 años];NULL;S;12.5
440876;PF;41   ;[4 años];NULL;S;8.0
440946;PF;31   ;[4 años];NULL;N;11.0
441004;PF;36   ;[4 años];NULL;S;17.0
441022;PJ;ND   ;[4 años];NULL;N;12.0
441032;PF;<=25 ;[4 años];NULL;S;12.0
441049;PJ;ND   ;[4 años];NULL;S;12.5
441058;PF;39   ;[4 años];NULL;S;13.5
441061;PF;31   ;[4 años];NULL;S;13.5
441071;PF;37   ;[4 años];NULL;S;17.0
441082;PF;27   ;[4 años];NULL;S;13.5
441084;PF;40   ;[4 años];NULL;S;19.5
441090;PF;<=25 ;[4 años];NULL;S;11.0
441094;PF;29   ;[4 años];NULL;S;14.0
441112;PJ;ND   ;[4 años];NULL;N;7.5
441114;PJ;ND   ;[4 años];NULL;N;7.0
441118;PF;35   ;[4 años];NULL;S;16.5
441123;PF;35   ;[4 años];NULL;S;16.0
441141;PJ;ND   ;[4 años];NULL;N;8.0
441156;PJ;ND   ;[4 años];NULL;N;13.5
441173;PF;<=25 ;[4 años];NULL;S;11.0
441175;PJ;ND   ;[4 años];NULL;N;12.0
441187;PJ;ND   ;[4 años];NULL;S;5.5
441211;PF;39   ;[4 años];NULL;S;14.5
441227;PF;34   ;[4 años];NULL;S;12.5
441229;PF;34   ;[4 años];NULL;S;12.0
441230;PF;54   ;[4 años];NULL;S;11.5
441236;PF;32   ;[4 años];NULL;S;15.0
441240;PF;42   ;[4 años];NULL;S;9.5
441257;PF;49   ;[4 años];NULL;S;12.5
441302;PJ;ND   ;[4 años];NULL;N;7.5
441306;PF;41   ;[4 años];NULL;S;6.0
441350;PJ;ND   ;[4 años];NULL;S;14.0
441383;PF;34   ;[4 años];NULL;S;13.0
441404;PF;35   ;[2 años];NULL;S;18.0
441460;PF;35   ;[4 años];NULL;S;17.0
441463;ND;ND   ;[4 años];NULL;S;6.0
441477;PF;36   ;[1 año];NULL;S;12.5
441479;PF;27   ;[4 años];NULL;S;11.5
441488;PF;30   ;[4 años];NULL;S;11.0
441493;PJ;ND   ;[4 años];NULL;N;11.5
441494;PF;32   ;[4 años];NULL;S;15.0
441497;PF;37   ;[4 años];NULL;S;11.5
441498;PF;53   ;[4 años];NULL;S;9.5
441503;PJ;ND   ;[4 años];NULL;S;10.5
441510;PF;40   ;[4 años];NULL;S;13.0
441511;PJ;ND   ;[4 años];NULL;S;8.0
441525;PF;35   ;[4 años];NULL;N;13.0
441532;PF;54   ;[4 años];NULL;S;7.5
441538;PF;40   ;[4 años];NULL;S;13.5
441542;PF;27   ;[4 años];NULL;S;15.0
441565;PJ;ND   ;[4 años];NULL;S;15.5
441567;PF;32   ;[4 años];NULL;S;12.0
441570;PF;40   ;[4 años];NULL;S;13.5
441575;PF;28   ;[4 años];NULL;S;9.0
441584;PJ;ND   ;[4 años];NULL;N;6.5
441600;PF;31   ;[4 años];NULL;N;18.3
441613;PJ;ND   ;[4 años];NULL;S;13.0
441662;PJ;ND   ;[4 años];NULL;N;10.5
441684;PF;26   ;[4 años];NULL;S;14.5
441738;PJ;ND   ;[4 años];NULL;N;11.5
441739;PF;52   ;[4 años];NULL;N;8.5
441784;PF;37   ;[4 años];NULL;S;16.5
441804;PF;48   ;[4 años];NULL;S;11.5
441805;PF;31   ;[4 años];NULL;S;16.5
441820;PJ;ND   ;[4 años];NULL;N;11.0
441837;PJ;ND   ;[4 años];NULL;N;7.5
441845;PF;38   ;[4 años];NULL;S;14.0
441865;PF;26   ;[4 años];NULL;S;11.0
441871;PF;40   ;[4 años];NULL;N;12.0
441978;PF;42   ;[4 años];NULL;S;11.5
441988;PF;30   ;[4 años];NULL;S;10.5
442010;PJ;ND   ;[4 años];NULL;N;11.5
442032;PF;>=64 ;[4 años];NULL;N;8.5
442044;PJ;ND   ;[4 años];NULL;N;6.5
442046;PF;30   ;[4 años];NULL;S;13.5
442052;PJ;ND   ;[4 años];NULL;N;8.5
442078;PF;>=64 ;[4 años];NULL;S;11.5
442102;PF;36   ;[4 años];NULL;S;13.0
442131;PJ;ND   ;[3 años];NULL;N;8.0
442152;PF;59   ;[3 años];NULL;S;12.5
442188;PF;53   ;[3 años];NULL;N;11.0
442207;PF;37   ;[3 años];NULL;S;14.5
442209;PF;41   ;[3 años];NULL;S;15.0
442220;PJ;ND   ;[3 años];NULL;N;9.0
442277;PF;30   ;[2 años];NULL;S;14.5
442338;PF;38   ;[3 años];NULL;N;15.0
442348;PF;<=25 ;[3 años];NULL;N;9.5
442433;PF;>=64 ;[3 años];NULL;S;11.0
442443;PF;57   ;[3 años];NULL;S;12.5
442447;PJ;ND   ;[3 años];NULL;N;12.8
442454;PF;35   ;[3 años];NULL;S;17.5
442458;PF;34   ;[3 años];NULL;S;14.0
442463;PF;53   ;[3 años];NULL;N;15.0
442477;PF;34   ;[3 años];NULL;S;15.8
442533;PF;32   ;[3 años];NULL;S;14.0
442551;PJ;ND   ;[3 años];NULL;S;9.0
442605;PF;36   ;[3 años];NULL;S;13.5
442627;PF;26   ;[3 años];NULL;S;15.0
442705;PF;42   ;[3 años];NULL;S;11.0
442737;PJ;ND   ;[3 años];NULL;N;8.5
442742;PF;39   ;[3 años];NULL;N;11.0
442743;PF;30   ;[3 años];NULL;S;6.0
442745;PJ;ND   ;[3 años];NULL;S;10.0
442747;PF;49   ;[3 años];NULL;N;10.5
442761;PF;31   ;[3 años];NULL;S;15.5
442805;PF;42   ;[3 años];NULL;S;10.5
442814;PJ;ND   ;[3 años];NULL;N;6.0
442817;PF;27   ;[3 años];NULL;S;15.5
442935;PJ;ND   ;[3 años];NULL;S;6.0
442972;PJ;ND   ;[3 años];NULL;N;10.5
442973;PF;54   ;[3 años];NULL;S;13.0
442999;PF;49   ;[3 años];NULL;S;11.0
443036;PF;45   ;[1 año];NULL;N;9.5
443047;PJ;ND   ;[3 años];NULL;S;10.0
443062;PF;36   ;[3 años];NULL;S;14.5
443075;PF;37   ;[3 años];NULL;S;13.5
443080;PF;45   ;[3 años];NULL;S;14.5
443134;PF;57   ;[3 años];NULL;N;14.0
443160;PF;42   ;[3 años];NULL;S;14.5
443178;PF;32   ;[3 años];NULL;N;10.5
443203;PF;43   ;[3 años];NULL;N;12.5
443217;PF;26   ;[3 años];NULL;S;16.0
443221;PF;38   ;[3 años];NULL;S;18.5
443256;ND;ND   ;[1 año];NULL;S;12.5
443257;PF;30   ;[3 años];NULL;N;11.5
443263;PJ;ND   ;[3 años];NULL;N;8.5
443265;PF;36   ;[3 años];NULL;S;10.0
443283;PF;39   ;[3 años];NULL;S;15.5
443335;PF;27   ;[3 años];NULL;S;12.5
443343;PF;36   ;[3 años];NULL;S;14.0
443362;PF;47   ;[3 años];NULL;S;13.0
443363;PF;31   ;[3 años];NULL;S;14.0
443367;PF;35   ;[3 años];NULL;S;15.5
443373;PF;47   ;[3 años];NULL;S;7.5
443382;PF;38   ;[3 años];NULL;S;14.0
443393;PF;59   ;[3 años];NULL;S;12.0
443399;PJ;ND   ;[3 años];NULL;S;12.0
443401;PF;50   ;[3 años];NULL;S;8.0
443409;PF;37   ;[3 años];NULL;S;12.5
443412;PF;50   ;[3 años];NULL;S;11.0
443434;PJ;ND   ;[3 años];NULL;S;7.5
443435;PF;>=64 ;[3 años];NULL;N;12.5
443446;PF;45   ;[3 años];NULL;S;14.5
443449;PF;26   ;[3 años];NULL;S;15.0
443452;PF;34   ;[3 años];NULL;S;17.5
443459;PJ;ND   ;NULL;[3 años];N;5.5
443463;PJ;ND   ;[3 años];NULL;S;9.5
443469;PJ;ND   ;[3 años];NULL;N;7.5
443484;PJ;ND   ;[3 años];NULL;N;9.5
443494;PJ;ND   ;[3 años];NULL;N;10.5
443497;PJ;ND   ;[3 años];NULL;S;13.0
443510;PF;35   ;[3 años];NULL;S;17.0
443529;PF;44   ;[3 años];NULL;S;13.0
443535;PJ;ND   ;[3 años];NULL;S;10.0
443541;PJ;ND   ;[3 años];NULL;N;9.0
443569;PF;49   ;[3 años];NULL;S;10.0
443590;PF;<=25 ;[3 años];NULL;S;13.0
443618;PF;55   ;[3 años];NULL;S;13.5
443645;PF;32   ;[3 años];NULL;S;13.5
443656;PJ;ND   ;[3 años];NULL;S;12.0
443674;PJ;ND   ;[3 años];NULL;N;12.5
443701;PF;34   ;[3 años];NULL;S;13.5
443751;PF;28   ;[3 años];NULL;S;12.0
443752;PF;26   ;[3 años];NULL;S;12.5
443754;PF;28   ;[3 años];NULL;S;13.5
443817;PF;28   ;[3 años];NULL;S;15.0
443827;PJ;ND   ;[3 años];NULL;N;7.5
443854;PJ;ND   ;[3 años];NULL;S;15.0
443861;PF;42   ;[3 años];NULL;S;12.5
443886;PJ;ND   ;[3 años];NULL;N;9.5
443892;PF;49   ;[3 años];NULL;S;16.5
443902;PF;48   ;[3 años];NULL;S;5.0
443933;PJ;ND   ;[3 años];NULL;N;8.0
443947;PF;36   ;[3 años];NULL;S;13.5
443961;PF;42   ;[3 años];NULL;S;14.0
443972;PF;28   ;[3 años];NULL;S;13.5
444027;PJ;ND   ;[3 años];NULL;N;13.0
444046;PF;50   ;[No Per. Consec.];NULL;S;6.5
444048;PJ;ND   ;[3 años];NULL;S;12.0
444068;PF;30   ;[3 años];NULL;S;14.0
444113;PF;31   ;[3 años];NULL;S;16.0
444153;PF;<=25 ;[3 años];NULL;S;15.0
444154;PF;35   ;[3 años];NULL;S;16.0
444167;PJ;ND   ;[3 años];NULL;N;10.0
444196;PF;30   ;[3 años];NULL;S;18.5
444212;PJ;ND   ;[3 años];NULL;S;11.5
444233;PF;30   ;[3 años];NULL;S;17.0
444271;PJ;ND   ;[3 años];NULL;N;14.5
444341;PF;58   ;[3 años];NULL;S;14.0
444346;PJ;ND   ;[3 años];NULL;S;7.0
444349;PF;43   ;[3 años];NULL;N;13.5
444411;PJ;ND   ;[3 años];NULL;S;11.5
444418;PJ;ND   ;[3 años];NULL;N;10.0
444426;PF;56   ;[3 años];NULL;N;10.0
444483;PF;34   ;[3 años];NULL;N;17.0
444495;PF;28   ;[3 años];NULL;S;15.0
444496;PF;28   ;[3 años];NULL;S;16.5
444508;PF;45   ;[3 años];NULL;S;9.5
444515;PF;32   ;[3 años];NULL;N;16.0
444537;PF;32   ;[3 años];NULL;S;15.0
444549;PJ;ND   ;[3 años];NULL;N;11.0
444575;PJ;ND   ;[3 años];NULL;S;14.0
444583;PF;31   ;[3 años];NULL;S;15.0
444589;PF;<=25 ;[3 años];NULL;S;11.5
444610;PF;30   ;[3 años];NULL;S;16.5
444614;PF;31   ;[3 años];NULL;N;15.5
444620;PJ;ND   ;[3 años];NULL;N;14.5
444647;PF;56   ;[3 años];NULL;S;13.5
444661;PJ;ND   ;[3 años];NULL;N;11.0
444665;PF;42   ;[3 años];NULL;S;16.5
444685;PF;49   ;[3 años];NULL;S;10.5
444690;PJ;ND   ;[3 años];NULL;N;7.0
444691;PJ;ND   ;[3 años];NULL;S;14.0
444702;PF;37   ;[3 años];NULL;N;16.0
444750;PJ;ND   ;[3 años];NULL;N;13.5
444821;PF;59   ;[3 años];NULL;S;10.5
444825;PJ;ND   ;[3 años];NULL;S;14.5
444853;PF;<=25 ;[3 años];NULL;S;16.0
444875;PF;26   ;[3 años];NULL;S;17.5
444891;PJ;ND   ;[3 años];NULL;N;12.0
444938;PJ;ND   ;[3 años];NULL;S;11.0
444965;PJ;ND   ;[3 años];NULL;S;13.0
445005;PF;31   ;[3 años];NULL;S;16.0
445068;PJ;ND   ;[3 años];NULL;N;9.5
445186;PF;34   ;[2 años];NULL;S;13.5
445215;PF;34   ;[3 años];NULL;S;11.0
445216;PF;38   ;[3 años];NULL;S;13.5
445218;PF;35   ;[3 años];NULL;S;12.0
445256;PF;31   ;[3 años];NULL;S;14.0
445297;PF;48   ;[3 años];NULL;S;11.0
445344;PF;30   ;[3 años];NULL;S;15.0
445348;PJ;ND   ;[3 años];NULL;S;11.0
445455;PJ;ND   ;[3 años];NULL;S;11.5
445459;PF;>=64 ;[3 años];NULL;S;13.0
445549;PF;35   ;[3 años];NULL;S;13.5
445552;PF;30   ;[3 años];NULL;S;16.5
445554;PF;56   ;[3 años];NULL;N;12.5
445561;PF;35   ;[2 años];NULL;S;15.0
445578;PF;29   ;[3 años];NULL;S;12.5
445579;PJ;ND   ;[3 años];NULL;N;9.5
445581;PJ;ND   ;[3 años];NULL;S;8.0
445619;PF;43   ;[3 años];NULL;S;11.5
445623;PJ;ND   ;[3 años];NULL;S;10.0
445630;PJ;ND   ;[3 años];NULL;S;8.5
445651;PJ;ND   ;[3 años];NULL;N;7.0
445655;PJ;ND   ;[3 años];NULL;S;14.0
445679;PF;39   ;[3 años];NULL;S;11.5
445699;PF;34   ;[3 años];NULL;S;18.5
445703;PF;41   ;[3 años];NULL;S;14.0
445715;PJ;ND   ;[3 años];NULL;N;7.0
445723;PF;26   ;[3 años];NULL;S;12.5
445724;PJ;ND   ;[3 años];NULL;N;13.0
445753;PF;36   ;[3 años];NULL;S;16.0
445755;PJ;ND   ;[3 años];NULL;S;11.5
445774;PF;>=64 ;[3 años];NULL;S;11.0
445783;PF;33   ;[3 años];NULL;S;13.0
445812;PF;30   ;[3 años];NULL;S;16.0
445835;PJ;ND   ;[3 años];NULL;S;10.0
445846;PF;32   ;[3 años];NULL;S;8.0
445867;PF;44   ;[3 años];NULL;S;12.5
445870;PF;27   ;[3 años];NULL;S;13.0
445871;PF;33   ;[3 años];NULL;S;14.5
445890;PF;<=25 ;[3 años];NULL;S;13.0
445909;PJ;ND   ;[3 años];NULL;N;8.0
445938;PF;50   ;[3 años];NULL;S;8.5
445968;PJ;ND   ;[3 años];NULL;N;12.5
445969;PJ;ND   ;[3 años];NULL;N;12.5
445980;PJ;ND   ;[3 años];NULL;N;12.5
445989;PF;34   ;[3 años];NULL;S;17.0
445991;PF;<=25 ;[3 años];NULL;S;9.0
445993;PF;27   ;[3 años];NULL;S;16.0
446006;PF;29   ;[3 años];NULL;S;11.5
446009;PF;29   ;[3 años];NULL;S;14.5
446046;PF;34   ;[3 años];NULL;N;14.5
446057;PF;36   ;[3 años];NULL;S;19.5
446097;PF;29   ;[3 años];NULL;S;17.0
446130;PF;40   ;[3 años];NULL;S;15.0
446140;PJ;ND   ;[3 años];NULL;N;12.5
446144;PF;31   ;[3 años];NULL;S;16.0
446186;PJ;ND   ;[2 años];NULL;N;10.5
446193;PJ;ND   ;[2 años];NULL;S;13.5
446232;PF;38   ;[2 años];NULL;S;12.5
446241;PF;49   ;[2 años];NULL;N;8.0
446253;PF;30   ;[2 años];NULL;S;14.0
446264;PJ;ND   ;[2 años];NULL;N;11.0
446308;PF;36   ;[2 años];NULL;S;17.5
446315;PF;57   ;[2 años];NULL;S;14.5
446372;PF;38   ;[2 años];NULL;S;14.8
446386;PF;>=64 ;[2 años];NULL;N;8.0
446394;PJ;ND   ;[2 años];NULL;N;9.8
446442;PF;49   ;[2 años];NULL;S;11.0
446464;PF;>=64 ;[2 años];NULL;S;9.5
446504;PF;42   ;[2 años];NULL;S;10.5
446516;PF;37   ;NULL;NULL;NULL;16.5
446536;PF;<=25 ;[2 años];NULL;S;15.0
446557;PJ;ND   ;[2 años];NULL;N;9.5
446560;PJ;ND   ;[2 años];NULL;N;8.5
446590;PF;<=25 ;[2 años];NULL;S;12.5
446609;PF;39   ;[2 años];NULL;S;11.5
446654;PF;57   ;[2 años];NULL;S;13.5
446659;PF;27   ;[2 años];NULL;S;16.0
446665;PJ;ND   ;[2 años];NULL;S;15.5
446679;PJ;ND   ;[2 años];NULL;S;12.0
446687;PF;49   ;[2 años];NULL;S;11.5
446722;PF;58   ;[2 años];NULL;N;13.0
446774;PF;49   ;NULL;NULL;NULL;13.5
446787;PF;37   ;[2 años];NULL;S;11.0
446793;PF;40   ;[2 años];NULL;S;13.0
446798;PF;34   ;[2 años];NULL;S;18.0
446802;PF;33   ;[2 años];NULL;S;16.5
446826;PF;36   ;[2 años];NULL;S;15.5
446843;PJ;ND   ;[2 años];NULL;N;8.5
446874;PJ;ND   ;[2 años];NULL;N;11.0
446878;PJ;ND   ;[2 años];NULL;N;13.5
446884;PF;29   ;[2 años];NULL;S;10.5
446886;PJ;ND   ;[2 años];NULL;N;7.0
446894;PF;49   ;[2 años];NULL;S;13.5
446896;PF;49   ;[2 años];NULL;S;14.5
446897;PJ;ND   ;[2 años];NULL;N;10.5
446930;PF;39   ;[2 años];NULL;S;15.5
446936;PF;36   ;[2 años];NULL;N;10.0
446943;PF;49   ;[2 años];NULL;S;15.5
446946;PJ;ND   ;[1 año];NULL;N;9.0
446949;PF;40   ;[2 años];NULL;S;10.5
446954;PF;31   ;[2 años];NULL;S;17.0
446957;PJ;ND   ;[1 año];NULL;N;5.5
446970;PF;37   ;[2 años];NULL;S;14.5
446972;PF;60   ;[2 años];NULL;S;13.0
446979;PJ;ND   ;[2 años];NULL;N;12.0
446983;PF;34   ;[2 años];NULL;N;14.5
446987;PJ;ND   ;[2 años];NULL;N;9.5
446995;PF;33   ;[2 años];NULL;S;13.5
447004;PF;34   ;[2 años];NULL;S;17.8
447013;PF;26   ;[2 años];NULL;S;11.5
447029;PF;32   ;[2 años];NULL;S;12.0
447066;PF;27   ;[2 años];NULL;S;17.0
447074;PF;35   ;[2 años];NULL;S;16.0
447089;PJ;ND   ;[2 años];NULL;S;11.0
447099;PF;36   ;[2 años];NULL;S;14.5
447108;PF;35   ;[2 años];NULL;S;15.5
447113;PJ;ND   ;[2 años];NULL;S;13.0
447122;PF;33   ;[2 años];NULL;N;15.5
447137;PJ;ND   ;[2 años];NULL;S;16.5
447147;PJ;ND   ;[2 años];NULL;N;11.0
447149;PF;35   ;[2 años];NULL;S;15.0
447176;PF;41   ;[2 años];NULL;N;11.5
447189;PJ;ND   ;[2 años];NULL;N;8.5
447199;PJ;ND   ;[2 años];NULL;N;10.5
447238;PF;29   ;[2 años];NULL;S;17.0
447254;PJ;ND   ;[2 años];NULL;S;13.0
447265;PF;28   ;[2 años];NULL;S;15.0
447267;PF;34   ;[2 años];NULL;S;14.5
447271;PJ;ND   ;[2 años];NULL;N;9.0
447280;PF;36   ;[2 años];NULL;N;10.5
447289;PF;<=25 ;[2 años];NULL;S;9.5
447291;PF;36   ;[2 años];NULL;S;17.0
447301;PF;47   ;[2 años];NULL;S;13.5
447307;PF;33   ;[2 años];NULL;S;16.0
447309;PF;>=64 ;[2 años];NULL;N;9.8
447314;PF;55   ;[2 años];NULL;S;15.0
447315;PF;42   ;[2 años];NULL;S;10.5
447319;PF;<=25 ;[2 años];NULL;S;16.0
447326;PF;55   ;[2 años];NULL;N;15.5
447328;PF;28   ;[2 años];NULL;S;15.5
447330;PF;>=64 ;[2 años];NULL;S;10.0
447338;PF;41   ;[2 años];NULL;S;10.0
447342;PF;<=25 ;[2 años];NULL;S;10.5
447352;PF;28   ;[2 años];NULL;S;17.5
447357;PJ;ND   ;[2 años];NULL;S;11.5
447366;PJ;ND   ;[2 años];NULL;N;10.0
447368;PF;>=64 ;[2 años];NULL;N;12.5
447377;PF;49   ;[2 años];NULL;S;17.5
447386;PF;27   ;[2 años];NULL;S;18.5
447388;PF;36   ;[2 años];NULL;S;13.5
447402;PJ;ND   ;[2 años];NULL;S;17.7
447407;PF;32   ;[2 años];NULL;S;16.0
447410;PF;27   ;[2 años];NULL;S;13.5
447413;PF;38   ;[2 años];NULL;S;16.5
447419;PF;<=25 ;[2 años];NULL;S;13.0
447426;PF;52   ;[2 años];NULL;S;10.5
447432;PJ;ND   ;[2 años];NULL;N;12.0
447449;PJ;ND   ;[2 años];NULL;N;9.5
447462;PF;35   ;[2 años];NULL;S;14.8
447469;PJ;ND   ;[2 años];NULL;S;11.0
447485;PF;<=25 ;[2 años];NULL;S;18.0
447493;PF;38   ;[2 años];NULL;N;13.0
447501;PF;<=25 ;[2 años];NULL;S;11.0
447519;PF;53   ;[2 años];NULL;N;11.5
447522;PF;34   ;[2 años];NULL;S;17.5
447529;PF;43   ;[2 años];NULL;S;10.5
447535;PF;29   ;[2 años];NULL;S;14.5
447536;PF;<=25 ;[2 años];NULL;S;16.0
447539;PF;38   ;[2 años];NULL;N;12.0
447542;PF;53   ;[2 años];NULL;S;12.5
447544;PJ;ND   ;[2 años];NULL;N;15.5
447548;PF;34   ;[2 años];NULL;N;17.0
447553;PF;45   ;[2 años];NULL;S;12.5
447554;PF;30   ;[2 años];NULL;S;16.0
447555;PJ;ND   ;[2 años];NULL;N;11.0
447558;PF;30   ;[2 años];NULL;S;10.0
447560;PJ;ND   ;[2 años];NULL;N;11.5
447575;PF;27   ;[2 años];NULL;S;13.5
447576;PF;55   ;[2 años];NULL;S;14.5
447579;PF;26   ;[2 años];NULL;S;13.0
447607;PF;41   ;[2 años];NULL;S;13.5
447612;PF;41   ;[2 años];NULL;S;12.5
447616;PF;31   ;[2 años];NULL;S;14.0
447625;PF;41   ;[2 años];NULL;S;14.0
447627;PF;<=25 ;[2 años];NULL;S;16.0
447629;PJ;ND   ;[2 años];NULL;N;11.0
447657;PF;36   ;[2 años];NULL;S;16.5
447665;PF;53   ;[2 años];NULL;N;12.0
447666;PJ;ND   ;[2 años];NULL;N;13.0
447676;PF;27   ;[2 años];NULL;S;12.0
447677;PF;28   ;[2 años];NULL;S;16.5
447681;PF;42   ;[2 años];NULL;S;18.5
447682;PJ;ND   ;[2 años];NULL;S;13.0
447701;PF;<=25 ;[2 años];NULL;S;12.5
447702;PF;<=25 ;[2 años];NULL;S;14.0
447705;PF;49   ;[2 años];NULL;S;18.0
447708;PF;30   ;[2 años];NULL;N;18.5
447722;PF;41   ;[2 años];NULL;S;10.0
447724;PF;32   ;[2 años];NULL;S;17.0
447726;PF;52   ;[2 años];NULL;S;10.0
447736;PJ;ND   ;[2 años];NULL;S;14.0
447738;PF;32   ;[2 años];NULL;S;16.5
447740;PF;>=64 ;[2 años];NULL;S;11.5
447741;PF;59   ;[2 años];NULL;S;11.0
447748;PJ;ND   ;[2 años];NULL;N;11.0
447749;PF;36   ;[2 años];NULL;S;12.5
447752;PJ;ND   ;[2 años];NULL;S;12.0
447770;PJ;ND   ;[2 años];NULL;S;8.5
447776;PF;38   ;[2 años];NULL;S;17.0
447786;PJ;ND   ;[2 años];NULL;N;8.0
447796;PF;55   ;[2 años];NULL;S;16.5
447807;PF;27   ;[2 años];NULL;S;15.5
447812;PF;33   ;[2 años];NULL;N;16.0
447816;PF;27   ;[2 años];NULL;S;19.0
447824;PF;31   ;[2 años];NULL;S;15.5
447840;PF;48   ;[2 años];NULL;S;12.5
447851;PF;42   ;[2 años];NULL;N;9.0
447858;PF;35   ;[2 años];NULL;S;20.5
447871;PJ;ND   ;[2 años];NULL;N;13.5
447913;PF;30   ;[2 años];NULL;S;13.0
448007;PF;32   ;[No Per. Consec.];NULL;S;9.5
448011;PF;32   ;[2 años];NULL;N;13.5
448013;PF;27   ;[2 años];NULL;S;16.0
448014;PF;58   ;[2 años];NULL;N;17.5
448044;PF;<=25 ;[2 años];NULL;S;12.0
448049;PJ;ND   ;[2 años];NULL;S;9.0
448057;PF;42   ;[2 años];NULL;S;15.0
448096;PF;>=64 ;[2 años];NULL;S;13.0
448114;PF;30   ;[2 años];NULL;N;10.0
448127;PJ;ND   ;[2 años];NULL;N;14.0
448142;PF;56   ;[2 años];NULL;S;15.5
448180;PF;42   ;[2 años];NULL;S;12.8
448187;PJ;ND   ;[2 años];NULL;N;8.0
448189;PF;32   ;[2 años];NULL;S;18.3
448209;PF;33   ;[2 años];NULL;S;14.5
448213;PF;40   ;[2 años];NULL;S;17.0
